text,label
Sent Rs.43531 From Federal Bank A/C XX8175 To HDFC Bank Loan On 13-06-25 Ref 332213728297. Loan EMI.,Loan & EMI
UPI payment ₹761 to hotstar@paytm from IndusInd Bank A/c *2772. 23/02/25. Ref 806909027903.,Entertainment
Payment INR 13574 to thyrocare@oksbi. Union Bank. A/c 4567. 11-03-2024. Ref 744253959000.,Healthcare
Sent INR 4934 From HDFC Bank A/C XX9933 To Columbia Asia On 02/04/24 Ref 666247366058,Healthcare
SBI: Rs.29655 invested in PPF ACCOUNT on 12-03-25. A/c ****3823. Ref 870208439821.,Investment
Sent Rs.1757 From SBI A/C *6641 To YouTube Premium On 03/11/2026 Ref 590610812922,Entertainment
MF purchase Rs.10719.00 to kuvera@hdfcbank. Yes Bank. A/c *1041. 10/05/2024. Ref 935027478011.,Investment
Your a/c *6584 debited for Rs.382 on 28/02/2024 trf to INOX Movies. UPI:532068042487. -Kotak Bank,Entertainment
Payment to netflix@axisbank: INR 2936. Federal Bank. A/c 7201. 09/03/24. UPI Ref:640151650220.,Entertainment
Payment of Rs.1593 to chaayos@oksbi successful. Yes Bank A/c *2020. 17-07-26. Ref 458891275909.,Food & Dining
Sent INR 5724 From Federal Bank A/C *2125 To LIFECARE CLINIC On 20-06-26 Ref 300099188624,Healthcare
Sent Rs.66177 From Kotak Bank A/C 4559 To COACHING CENTRE On 15/08/2025 Ref 747237069355,Education
Kotak Bank: Rs.6325 debited for Fortis Hospital on 25/10/24. A/c *9683. Ref 457580944553.,Healthcare
UPI payment ₹1954 to inox@kotak from Union Bank A/c XX8960. 09-02-2025. Ref 730529211646.,Entertainment
Debit: Rs.1710.00 from HDFC Bank a/c ****9961 to Behrouz Biryani on 25/03/25. UPI Ref: 523431306637.,Food & Dining
Your a/c *2512 debited for Rs.1315.00 on 07/08/2026 trf to Haldiram's. UPI:789257345231. For dispute call Yes Bank,Food & Dining
Axis Bank: INR 2064 bill payment to MTNL on 10-11-26. A/c ****3331. Ref 832947496999.,Utilities
Rs.3756 paid to EYE HOSPITAL via UPI. Union Bank A/c *5637. 12/09/2024.,Healthcare
Debit ₹4714 from IndusInd Bank a/c XX3442 to BMTC on 02-03-24. UPI Ref:234817410745.,Travel
Union Bank: EMI Rs.3783.00 debited on 07/07/2025. A/c 5640. Loan ref 715015667213.,Loan & EMI
Sent Rs.5366 From Kotak Bank A/C ****9580 To EDUCATION LOAN EMI On 17-06-2024 Ref 626829024330. Loan EMI.,Loan & EMI
Debit Rs.681.00 from ICICI Bank a/c ****4154 for Zee5 on 02/09/25. Ref 244690634133.,Entertainment
Fees payment Rs.14643 to unacademy@hdfcbank. ICICI Bank. A/c XX3714. 11-06-2025. Ref 264507681015.,Education
Federal Bank: Rs.14153 debited for Narayana Health on 12/11/2025. A/c XX5265. Ref 117385297062.,Healthcare
Debit INR 550 from IndusInd Bank a/c *8789 for Manorama Online on 02/05/2026. Ref 270884455710.,Entertainment
UPI:317458844557. Rs.16230.00 debited from *2954 to Muthoot Finance on 04-05-2025. Loan EMI. -IndusInd Bank,Loan & EMI
Federal Bank: INR 314 subscription to PVR INOX debited on 06/08/25. A/c 2556. Ref 483301718034.,Entertainment
Payment INR 6342 to amazon@icici done. IndusInd Bank A/c 2895. 18-02-25. UPI Ref:941684919010.,Shopping
FD/RD installment Rs.13638 to CoinSwitch. Union Bank A/c XX6683. 27/03/26. Ref 680008896961.,Investment
Debit: Rs.35763.00 from Axis Bank a/c XX8946 for purchase at Zudio Mall Road. 16-02-2025. Ref 762645806545.,Shopping
Sent INR 604 From HDFC Bank A/C ****3885 To Box8 On 04-11-2026 Ref 251946411206,Food & Dining
Sent INR 252 From SBI A/C 4446 To RedBus On 14-01-24 Ref 535591182662,Travel
Sent ₹3586 to Apollo Hospitals on 22-02-2025. UPI:277122155582. ICICI Bank A/c ****3884.,Healthcare
SBI: INR 769 subscription to PVR INOX debited on 18/09/24. A/c 7952. Ref 814092756476.,Entertainment
Rs.86 paid to Domino's Pizza via UPI on 14-05-2024. Kotak Bank A/c XX5933. Ref: 577459520169.,Food & Dining
UPI txn Rs.1863 to bescom@upi from Karnataka Bank A/c XX3644 on 02-08-24. Ref 212915025374.,Utilities
Sent ₹1355 From Union Bank A/C ****2442 To FRESH MENU On 28/09/24 Ref 225942501921,Food & Dining
Debit Rs.96906 from Karnataka Bank a/c *5986 for MANIPAL UNIVERSITY fees on 11-07-25. Ref 644512714777.,Education
Recharge/Bill Rs.420 to Adani Electricity. HDFC Bank A/c ****8141. 07-11-25. UPI:868732767171.,Utilities
Transfer Rs.31910 to Sneha Patel on 03-09-24. Union Bank A/c 5120. Ref 964867384117.,Personal Transfer
Rs.230 paid to IntrCity via UPI. Yes Bank A/c ****8020. 16/03/26.,Travel
Your a/c XX4845 debited for Rs.4167.00 on 13/06/26 trf to CESC Kolkata. UPI:997461224980. -IndusInd Bank,Utilities
Sent Rs.16198 From Karnataka Bank A/C 5462 To ZUDIO KENGERI On 19-01-26 Ref 218802192365,Shopping
Rs.1735 paid to TNEB via UPI. HDFC Bank A/c XX6588. 06/01/2024.,Utilities
Payment to spotify@ybl: INR 2128. Federal Bank. A/c *2501. 27/05/2024. UPI Ref:444091223211.,Entertainment
Your a/c ****8871 debited for Rs.1478.00 on 16/06/2026 trf to Cafe Coffee Day. UPI:422686939909. For dispute call Federal Bank,Food & Dining
UPI txn INR 3021 to blusmart@oksbi from Kotak Bank A/c XX1335 on 10/01/2026. Ref: 802376940611.,Travel
UPI:72456781501. Rs.30416.00 debited from XX1426 to PNB LOAN EMI on 04/02/2026. Loan EMI. -HDFC Bank,Loan & EMI
Axis Bank: INR 977 debited for Manipal Hospital on 18/01/2026. A/c XX5634. Ref 821993002438.,Healthcare
Rs.247 paid to Theobroma via UPI on 04/04/24. Union Bank A/c *3813. Ref: 313421448034.,Food & Dining
Union Bank: Rs.627.00 debited to faasos@icici on 14-05-24 from A/c XX8168. Ref 574318628876.,Food & Dining
Union Bank: Rs.14318 sent to Pooja Reddy on 13/04/2025. A/c XX3025. Ref 431099957203.,Personal Transfer
Your a/c ****1466 debited for INR 133833 on 09-08-2026 trf to PW PhysicsWallah. UPI:823182368865. -Axis Bank,Education
Recharge/Bill INR 1356 to TNEB. Axis Bank A/c ****7865. 01-02-2025. UPI:766334914545.,Utilities
UPI payment of Rs.7902 to decathlon@oksbi from Kotak Bank A/c XX8736. 04-04-2025. Ref: 444022126480.,Shopping
Your a/c XX4953 debited for Rs.8805.00 on 01/07/24 trf to MakeMyTrip. UPI:72903154282. -Karnataka Bank,Travel
Payment of ₹1465 to faasos@icici successful. Union Bank A/c *4460. 27-06-2024. Ref 710693784135.,Food & Dining
UPI txn ₹1770 to 1mg@axisbank from SBI A/c ****9076 on 15/07/26. Ref 642138019685.,Healthcare
Bill payment INR 4576 to airtel@axisbank. ICICI Bank. A/c XX8002. 08-10-2025. Ref 198079305485.,Utilities
Union Bank: EMI Rs.38552.00 debited on 07/12/24. A/c XX5070. Loan ref 116811929959.,Loan & EMI
UPI payment ₹1586 to bookmyshow@icici from HDFC Bank A/c 6408. 28-03-2024. Ref 248411513445.,Entertainment
Debit INR 7816 from Yes Bank a/c XX2630 to Netmeds on 10-05-2024. UPI Ref:760469422734.,Healthcare
Rs.3016 paid to Simplilearn via UPI. Kotak Bank A/c ****8454. 10-07-24.,Education
Sent Rs.65577.00 From IndusInd Bank A/C XX3201 To MANIPAL UNIVERSITY On 06-07-26 Ref 861191266238,Education
Installment Rs.43499 paid to BIKE LOAN EMI on 13/06/2026. Union Bank A/c *4506. Ref 255168992604.,Loan & EMI
Rs.733 paid to Hathway via UPI. Federal Bank A/c ****6483. 03-02-2026.,Utilities
Sent ₹244 From SBI A/C 5015 To Box8 On 20-05-26 Ref 959048643243,Food & Dining
Your a/c XX6231 debited for Rs.33556.00 on 20-11-2024 trf to Pooja Reddy. UPI:524098250716. -ICICI Bank,Personal Transfer
Axis Bank: INR 16757 debited for MakeMyTrip booking on 27-04-2026. A/c *2369. Ref 715621012524.,Travel
Sent Rs.38756 From IndusInd Bank A/C XX8024 To ANNA UNIVERSITY On 03/11/24 Ref 790196214496,Education
Your a/c *1211 debited for Rs.2567 on 08-11-24 trf to JioCinema. UPI:84942369855. -Axis Bank,Entertainment
ICICI Bank: Rs.319.00 subscription to Gaming Zone debited on 19/05/2024. A/c *2260. Ref 437851544415.,Entertainment
Installment Rs.27752 paid to EDUCATION LOAN EMI on 08-06-2025. SBI A/c *2374. Ref 334271165179.,Loan & EMI
Debit Rs.13021 from Karnataka Bank a/c *4653 to Medplus Pharmacy on 17/07/2025. UPI Ref:689308775151.,Healthcare
Sent Rs.7271 to Medplus Pharmacy on 20/06/26. UPI:451414593273. IndusInd Bank A/c ****1089.,Healthcare
Sent Rs.19182 From Axis Bank A/C *5910 To Adidas India On 28-02-2025 Ref 820246272612,Shopping
Debit Rs.1001.00 from SBI a/c ****6720 for Steam India on 19/12/24. Ref 367340018531.,Entertainment
Federal Bank: Rs.34505.00 invested in Sharekhan on 28/01/2025. A/c ****6579. Ref 148150400536.,Investment
Sent Rs.717.00 to KFC INDIA on 07/09/2025. A/c 7196. UPI:166858608650. -HDFC Bank,Food & Dining
Rs.15702 paid to IGNOU FEES via UPI. Yes Bank A/c *6591. 04-08-26.,Education
UPI payment of ₹23684 to flipkart@axisbank from SBI A/c ****4167. 12-07-26. Ref: 146696385465.,Shopping
Payment to spotify@ybl: Rs.257.00. Karnataka Bank. A/c XX3868. 12-05-2024. UPI Ref:375844144657.,Entertainment
Sent ₹8403 From Karnataka Bank A/C XX3923 To CoinSwitch On 08/06/2026 Ref 203358458432,Investment
Debit Rs.61581 from Axis Bank a/c 5244 for CODING BOOTCAMP fees on 21-08-2025. Ref 825159677392.,Education
Sent Rs.28272.00 From Federal Bank A/C XX7344 To Columbia Asia On 01-02-26 Ref 254830933283,Healthcare
UPI transfer Rs.48082 to MANU R from SBI A/c *6841. 22-10-2024. Ref 138740922567.,Personal Transfer
Debit: Rs.1966.00 from Yes Bank a/c *5523 to Box8 on 23/10/25. UPI Ref: 97899828421.,Food & Dining
Sent INR 354 to Social Restaurant on 23-07-2024. A/c ****9180. UPI:526654116458. -ICICI Bank,Food & Dining
Money sent: Rs.38238 to VIK N. IndusInd Bank A/c 6027. 19-06-25. UPI:65556535390.,Personal Transfer
UPI payment Rs.43905.00 to unacademy@hdfcbank from IndusInd Bank A/c *1530. 20-05-2025. Ref 921650176938.,Education
Your a/c ****7043 debited for Rs.9230.00 on 04/07/2025 trf to DENTAL CARE CLINIC. UPI:711065558921. -Karnataka Bank,Healthcare
Payment of INR 1142 to ola@hdfcbank. Yes Bank. A/c XX1515. 24/05/26. Ref 834757951433.,Travel
Debit: ₹1265 from HDFC Bank a/c *5731 to Faasos on 20/05/24. UPI Ref: 938540164830.,Food & Dining
Debit INR 63611 from Kotak Bank a/c XX5553 for MANIPAL UNIVERSITY fees on 25-10-26. Ref 938556436653.,Education
Sent ₹1148 to Netmeds on 03/04/2026. UPI:628468856493. ICICI Bank A/c *3564.,Healthcare
Your a/c ****9034 debited for Rs.70250 on 10-02-24 trf to UTI Mutual Fund. UPI:218146933511. -HDFC Bank,Investment
Debit Rs.12932 from HDFC Bank a/c 3122 to Ananya Pillai on 22-11-24. UPI Ref:502299809774.,Personal Transfer
UPI transfer Rs.12369 to MANU R from Kotak Bank A/c XX7337. 18-06-25. Ref 543628643132.,Personal Transfer
Sent ₹136196 From ICICI Bank A/C ****6828 To Unacademy On 09/07/25 Ref 508173311066,Education
Sent Rs.6003.00 From Union Bank A/C ****5976 To Lifestyle On 25/10/2026 Ref 833516690197,Shopping
Federal Bank: Card purchase of Rs.11720 at Reliance Smart on 05/03/2026. A/c *7770. Ref 237086794799.,Shopping
Auto debit: Rs.44811 EMI from Karnataka Bank A/c 2112 on 18/05/26. Ref 653228400157. -PERSONAL LOAN EMI,Loan & EMI
FD/RD installment Rs.10539.00 to HDFC Mutual Fund. Union Bank A/c 8532. 22-11-24. Ref 879816134348.,Investment
HDFC Bank: INR 298 debited to dominos@hdfcbank on 09/08/2025 from A/c *1377. Ref 518999883542.,Food & Dining
Sent Rs.4332 From IndusInd Bank A/C *4847 To LendingKart On 10-02-25 Ref 148596317959. Loan EMI.,Loan & EMI
Sent ₹10789 From Yes Bank A/C 5978 To GREEN CROSS HOSPITAL On 16-04-2024 Ref 451865387971,Healthcare
Your a/c 1989 debited for Rs.2932 on 28/08/2025 trf to PlayStation India. UPI:610777775853. -Federal Bank,Entertainment
Installment Rs.13237 paid to PNB LOAN EMI on 25-09-2024. Karnataka Bank A/c XX8874. Ref 276797425019.,Loan & EMI
Sent ₹6114 From Yes Bank A/C ****8928 To Decathlon India On 11/02/2026 Ref 695588553722,Shopping
FD/RD installment ₹16045 to Groww. Union Bank A/c 4830. 25/08/2026. Ref 983622703825.,Investment
Payment Rs.7175 to meesho@ybl done. Union Bank A/c XX8513. 07/03/2026. UPI Ref:33765804923.,Shopping
Sent INR 3625 to OLA OUTSTATION on 10/03/24. UPI:345709592666. Union Bank A/c 2630.,Travel
UPI:862967407796. Rs.13137.00 debited from XX8466 to HDFC Bank Loan on 28/08/26. Loan EMI. -ICICI Bank,Loan & EMI
Debit: Rs.1766.00 from SBI a/c *9129 to ZOMATO FOODS on 16-06-24. UPI Ref: 96389059576.,Food & Dining
SIP/Investment Rs.8349 to groww@axisbank from HDFC Bank A/c XX4514. 09-01-26. Ref 509214436232.,Investment
ICICI Bank: INR 9443 debited to COACHING CENTRE on 02-11-25. A/c 8225. Ref 194414464713.,Education
Your a/c *6191 debited for Rs.9235 on 06/11/2024 trf to DTC DELHI. UPI:25900046780. -SBI,Travel
Your a/c XX5008 debited for Rs.695 on 09-02-25 trf to Pizza Hut. UPI:736624901272. For dispute call Yes Bank,Food & Dining
Kotak Bank: INR 16508 debited for KSRTC booking on 14-09-24. A/c 9723. Ref 450331024486.,Travel
FD/RD installment ₹19135 to Zerodha. Federal Bank A/c ****6390. 26-07-2025. Ref 320066349625.,Investment
Debit: INR 10045 from Federal Bank a/c ****2283 for purchase at Croma. 18-08-24. Ref 826516765238.,Shopping
MF purchase INR 11412 to kuvera@hdfcbank. HDFC Bank. A/c 4429. 05/05/25. Ref 708000124615.,Investment
MF purchase INR 7089 to upstox@icici. Yes Bank. A/c XX5271. 21/04/2024. Ref 906713144207.,Investment
Debit Rs.4953 from Karnataka Bank a/c *3284 to BEST MUMBAI on 15/12/25. UPI Ref:740654831064.,Travel
Sent INR 644 From IndusInd Bank A/C *1766 To JioCinema On 06-11-2026 Ref 251836664584,Entertainment
UPI txn of Rs.588 to faasos@icici from SBI A/c XX5133 on 25-11-24. Ref: 346316204099.,Food & Dining
Rs.38619 paid to Rohan Gupta via UPI. Karnataka Bank A/c 5410. 20-06-24. Ref 844490518323.,Personal Transfer
Rs.405 paid to IntrCity via UPI. ICICI Bank A/c ****8477. 01/12/25.,Travel
FD/RD installment Rs.10341.00 to NPS TRUST. IndusInd Bank A/c *2426. 03-06-2025. Ref 651650437322.,Investment
UPI payment ₹1224 to hotstar@paytm from Kotak Bank A/c 4690. 20-06-24. Ref 457626290361.,Entertainment
HDFC Bank: Rs.758 subscription to Xbox India debited on 20/02/2025. A/c 1689. Ref 675605837245.,Entertainment
UPI txn INR 1698 to jio@kotak from Union Bank A/c XX5678 on 28-01-24. Ref 871850007679.,Utilities
Debit INR 32316 from Axis Bank a/c XX8612 for NPS TRUST on 07-07-2025. Ref 334104276620.,Investment
Sent Rs.15860.00 From Axis Bank A/C 4336 To RD INSTALLMENT On 08-06-2026 Ref 957549332829,Investment
Debit INR 1044 from SBI a/c XX6050 for Fun World on 19-05-2024. Ref 619787693604.,Entertainment
UPI payment Rs.1631.00 to pvr@hdfcbank from Yes Bank A/c 1894. 24-01-24. Ref 703312866783.,Entertainment
Payment INR 12801 to netmeds@ybl. ICICI Bank. A/c XX5230. 24-11-25. Ref 556729688806.,Healthcare
SBI: ₹297 subscription to Spotify India debited on 19/08/2025. A/c 8406. Ref 229010375095.,Entertainment
Kotak Bank: Rs.22842 invested in RECURRING DEPOSIT on 14-01-24. A/c *6937. Ref 488486244860.,Investment
UPI txn Rs.1053.00 to apollo@hdfcbank from Federal Bank A/c *1471 on 03/12/2026. Ref 677314019842.,Healthcare
Bill payment Rs.2557 to airtel@axisbank. Axis Bank. A/c XX6499. 12-02-26. Ref 130997418083.,Utilities
Rs.2496 paid to Manipal Hospital via UPI. IndusInd Bank A/c 4841. 17-02-2025.,Healthcare
Your a/c 4076 debited for INR 9475 on 23/12/2025 trf to FASTAG RECHARGE. UPI:354182824232. -Federal Bank,Travel
Bill payment INR 3416 to bescom@upi. Kotak Bank. A/c ****6189. 28/07/26. Ref 791058537606.,Utilities
Sent Rs.20120 From HDFC Bank A/C XX5865 To AXIS BANK EMI On 18/09/2024 Ref 581344518778. Loan EMI.,Loan & EMI
Rs.4027 paid to Practo via UPI. ICICI Bank A/c ****2352. 08-02-24.,Healthcare
UPI txn of ₹1728 to zomato@kotak from SBI A/c ****4107 on 19-02-2026. Ref: 470897233668.,Food & Dining
Sent INR 3657 to MakeMyTrip on 10/04/2026. UPI:454780032263. Federal Bank A/c *5674.,Travel
Kotak Bank: ₹2387 bill payment to Jio Recharge on 03/08/2025. A/c 7178. Ref 914935261236.,Utilities
UPI payment INR 551 to pvr@hdfcbank from Axis Bank A/c ****7723. 24-09-2025. Ref 684820510522.,Entertainment
Kotak Bank: Rs.172 subscription to Fun World debited on 09/01/26. A/c XX5383. Ref 414764810873.,Entertainment
Your a/c 3377 debited for INR 45455 on 27/05/24 trf to Practo. UPI:867895355341. -ICICI Bank,Healthcare
Money sent: Rs.385 to VIK N. Kotak Bank A/c 6836. 27-05-26. UPI:537384312981.,Personal Transfer
SIP/Investment Rs.22405.00 to upstox@icici from Federal Bank A/c XX3618. 09/04/2025. Ref 441767758940.,Investment
UPI payment INR 987 to bookmyshow@icici from SBI A/c XX1361. 24/12/2024. Ref 112014387771.,Entertainment
Payment to pvr@hdfcbank: INR 451. HDFC Bank. A/c *2417. 09/04/26. UPI Ref:426485807515.,Entertainment
Rs.491 debited to Croma Electronics via UPI. SBI A/c 4197. 26/09/26. Ref 987192979100.,Shopping
Kotak Bank: Rs.50605.00 debited to MANIPAL UNIVERSITY on 26/01/2025. A/c XX5297. Ref 973169099524.,Education
Rs.392 paid to MSEDCL via UPI. IndusInd Bank A/c ****1779. 27/10/2026.,Utilities
Sent ₹26477 From Yes Bank A/C 2212 To Manipal Hospital On 09-08-2026 Ref 239248389402,Healthcare
Payment Rs.13237.00 to meesho@ybl done. SBI A/c XX7577. 23/11/2024. UPI Ref:684843692242.,Shopping
Karnataka Bank: EMI Rs.38013.00 debited on 05/02/2024. A/c ****3892. Loan ref 726610348714.,Loan & EMI
UPI transfer Rs.21346 to Pooja Reddy from Federal Bank A/c ****3446. 23/08/25. Ref 462354749097.,Personal Transfer
ICICI Bank: Rs.3528 debited for FASTAG RECHARGE booking on 05-12-25. A/c *3755. Ref 353268260479.,Travel
Sent Rs.99940.00 From ICICI Bank A/C XX8396 To IIM FEES On 20/07/2026 Ref 928318585343,Education
UPI payment of ₹15111 to amazon@icici from ICICI Bank A/c 9753. 04-07-26. Ref: 765184127668.,Shopping
UPI transfer Rs.25774 to VIK N from IndusInd Bank A/c ****7087. 05-07-25. Ref 594983701536.,Personal Transfer
Loan EMI Rs.30378 debited from Yes Bank a/c ****3924 on 11/07/26. Ref 335277464973.,Loan & EMI
SIP/Investment INR 22421 to kuvera@hdfcbank from IndusInd Bank A/c ****1329. 01/09/26. Ref 314787970506.,Investment
Your a/c ****3262 debited for Rs.7549.00 on 09/11/2025 trf to IndiGo Airlines. UPI:137006883684. -Axis Bank,Travel
Debit ₹2393 from Kotak Bank a/c ****3880 for Jio Fiber bill on 06/02/2025. Ref 519752172189.,Utilities
Your a/c 4605 debited for INR 2990 on 20-01-24 trf to BEST MUMBAI. UPI:172161071433. -Yes Bank,Travel
Rs.4944 paid to GREEN CROSS HOSPITAL via UPI. Karnataka Bank A/c ****8244. 20-10-24.,Healthcare
Installment Rs.48104 paid to CAR LOAN EMI on 10/10/25. Union Bank A/c XX3413. Ref 654077827315.,Loan & EMI
Karnataka Bank: ₹14373 debited for Apollo Hospitals on 24/09/26. A/c XX5119. Ref 849531747742.,Healthcare
Sent Rs.5903 to INDIAN OIL on 06-11-2024. UPI:766077242575. Federal Bank A/c *1931.,Travel
Bill payment ₹728 to tneb@hdfcbank. Yes Bank. A/c ****9678. 12/01/2026. Ref 451342775432.,Utilities
Karnataka Bank: INR 633 subscription to INOX GARUDA MALL debited on 25-02-24. A/c XX4817. Ref 333521660330.,Entertainment
Rs.1311 paid to Yatra via UPI. Yes Bank A/c *5136. 15-05-26.,Travel
Rs.3778 SIP debited to RECURRING DEPOSIT. Yes Bank A/c *1815. 28-08-24.,Investment
Sent INR 2124 From Karnataka Bank A/C *7352 To Tata Power On 26-02-2026 Ref 345568775902,Utilities
Debit: INR 1165 from Yes Bank a/c XX6992 to Behrouz Biryani on 01-01-26. UPI Ref: 268912692455.,Food & Dining
UPI txn Rs.264.00 to apollo@hdfcbank from HDFC Bank A/c *1466 on 26/06/2026. Ref 900555444212.,Healthcare
Sent Rs.898 From Yes Bank A/C ****1655 To Tata Play DTH On 12-06-25 Ref 972841462502,Utilities
Sent Rs.12463 From SBI A/C *9060 To Vikram Rao On 23-05-24 Ref 492601256734,Personal Transfer
Sent Rs.4436 to INDIAN OIL on 13-09-26. UPI:380360559931. ICICI Bank A/c ****4697.,Travel
Installment Rs.19945 paid to PERSONAL LOAN EMI on 15/07/2024. Federal Bank A/c *3006. Ref 851072857381.,Loan & EMI
Sent ₹100866 From Yes Bank A/C *5974 To Unacademy On 15-07-2026 Ref 714414194685,Education
Rs.9727 debited to SAMSUNG STORE via UPI. Union Bank A/c XX8175. 22-01-2026. Ref 160086647030.,Shopping
Rs.6608 debited to Reliance Digital via UPI. Axis Bank A/c XX4957. 08-04-2025. Ref 631364436220.,Shopping
UPI txn INR 7083 to thyrocare@oksbi from Yes Bank A/c ****6059 on 03/02/25. Ref 151741645113.,Healthcare
UPI payment of Rs.16032.00 to myntra@kotak from ICICI Bank A/c 2836. 19/06/2025. Ref: 947213614359.,Shopping
MF purchase ₹6279 to zerodha@kotak. Karnataka Bank. A/c ****4981. 11/05/2025. Ref 671960218657.,Investment
UPI payment Rs.1329 to inox@kotak from Federal Bank A/c ****3139. 24-01-2026. Ref 866692190969.,Entertainment
Rs.365 paid to Swiggy via UPI on 13-12-2025. Union Bank A/c XX2723. Ref: 255130859392.,Food & Dining
UPI payment of Rs.15860 to flipkart@axisbank from Union Bank A/c 7536. 16-10-26. Ref: 630237041845.,Shopping
Your a/c ****8648 debited for Rs.19541.00 on 24/10/2026 trf to MOHAN LAL. UPI:74544549663. -ICICI Bank,Personal Transfer
UPI txn Rs.6073.00 to ola@hdfcbank from Federal Bank A/c ****5013 on 15/12/24. Ref: 665726499231.,Travel
SIP/Investment Rs.13688.00 to kuvera@hdfcbank from Yes Bank A/c XX9179. 03-10-24. Ref 235414245485.,Investment
FD/RD installment Rs.1586 to NPS TRUST. Kotak Bank A/c XX3324. 04-09-2026. Ref 616413133822.,Investment
Your a/c *3276 debited for Rs.1519.00 on 07-03-25 trf to Theobroma. UPI:663080699286. For dispute call Kotak Bank,Food & Dining
Your a/c *3420 debited for ₹40175 on 24/01/2024 trf to MAX Fashion. UPI:961334866085. -Karnataka Bank,Shopping
Axis Bank: ₹1535 bill payment to Jio Recharge on 19/11/25. A/c XX6277. Ref 572376345777.,Utilities
Debit ₹2931 from Axis Bank a/c ****2301 to Practo on 20/05/25. UPI Ref:187813025032.,Healthcare
Debit: ₹26055 from Federal Bank a/c 8709 for purchase at SAMSUNG STORE. 17-03-2025. Ref 870902725058.,Shopping
Axis Bank: Rs.1396.00 bill payment to Dish TV on 07-04-25. A/c 3881. Ref 680572974081.,Utilities
UPI:979032437054. Rs.34685.00 debited from *3328 to BIKE LOAN EMI on 04-08-26. Loan EMI. -Axis Bank,Loan & EMI
Debit Rs.382 from Karnataka Bank a/c XX5966 for INOX GARUDA MALL on 22-07-26. Ref 132780515568.,Entertainment
Sent Rs.13048 From Union Bank A/C XX1713 To SBI Home Loan On 14/05/2025 Ref 432089440581. Loan EMI.,Loan & EMI
Recharge/Bill INR 814 to BWSSB. HDFC Bank A/c XX3840. 03-07-25. UPI:586310364484.,Utilities
Sent ₹9136 From Axis Bank A/C XX5347 To Zudio Kengeri Satell On 04-03-25 Ref 703252931085,Shopping
Sent ₹44186 From Yes Bank A/C ****4158 To PW PhysicsWallah On 18/01/2026 Ref 643203121652,Education
Karnataka Bank: ₹191 subscription to INOX GARUDA MALL debited on 18/09/2024. A/c XX1858. Ref 695430854422.,Entertainment
Sent Rs.2263 From Axis Bank A/C ****8372 To Netflix India On 14-06-24 Ref 601872252975,Entertainment
Sent INR 3317 From ICICI Bank A/C ****3304 To Narayana Health On 14-12-2026 Ref 815485852052,Healthcare
Your a/c 7527 debited for Rs.157 on 01-08-24 trf to McDonald's. UPI:397635780689. For dispute call Yes Bank,Food & Dining
Money sent: Rs.28309 to SUNITA DEVI. ICICI Bank A/c *2278. 15-06-26. UPI:678972898322.,Personal Transfer
Sent INR 3405 to RAPIDO BIKE on 14-08-26. UPI:595529303478. Union Bank A/c XX6873.,Travel
UPI txn of Rs.763.00 to pizzahut@axisbank from Union Bank A/c 6165 on 21-06-2024. Ref: 128132581786.,Food & Dining
Federal Bank: ₹2100 bill payment to Tata Play DTH on 27-11-26. A/c 2328. Ref 985980037079.,Utilities
Rs.8472 paid to UpGrad via UPI. Yes Bank A/c *4031. 28-08-25.,Education
Rs.267 paid to Hotstar Disney via UPI. Karnataka Bank A/c XX3245. 04-04-26.,Entertainment
Sent INR 46189 From Axis Bank A/C *7341 To Paytm Money On 08/10/25 Ref 104420225885,Investment
Bill payment ₹1441 to tneb@hdfcbank. Kotak Bank. A/c ****7868. 13-08-2026. Ref 960425908125.,Utilities
Fees payment INR 30160 to vedantu@kotak. Axis Bank. A/c ****7506. 14/06/2024. Ref 980504301093.,Education
MF purchase ₹36939 to paytmmoney@paytmbank. HDFC Bank. A/c *1545. 21/11/2026. Ref 520829964135.,Investment
Sent Rs.30640 From IndusInd Bank A/C XX3243 To SBI Mutual Fund On 05/11/2024 Ref 269935382043,Investment
Rs.357 paid to Netmeds via UPI. Axis Bank A/c ****5502. 17-07-2026.,Healthcare
Your a/c XX6425 debited for INR 6585 on 24/11/25 trf to BEST MUMBAI. UPI:865003268778. -Yes Bank,Travel
Rs.1075 SIP debited to SUKANYA SAMRIDDHI. HDFC Bank A/c 8537. 18-04-2024.,Investment
Rs.45109 paid to GEETA RANI via UPI. Axis Bank A/c 3937. 15/05/2025. Ref 805921722443.,Personal Transfer
Payment of Rs.272 to box8@upi successful. Karnataka Bank A/c 2349. 14/05/2024. Ref 816586265139.,Food & Dining
Sent ₹41029 From HDFC Bank A/C ****5930 To IGNOU FEES On 10/06/26 Ref 337434031532,Education
Debit INR 1034 from ICICI Bank a/c *3069 for BWSSB bill on 11/04/24. Ref 433514230205.,Utilities
Yes Bank: Rs.703.00 debited to dominos@hdfcbank on 23-12-26 from A/c XX7517. Ref 325673242037.,Food & Dining
Recharge/Bill Rs.279 to BWSSB. Kotak Bank A/c XX2194. 16/08/26. UPI:380369904969.,Utilities
Fees payment ₹36381 to coursera@ybl. Union Bank. A/c 3426. 13-12-25. Ref 605916379350.,Education
Fees payment INR 49888 to udemy@axisbank. Karnataka Bank. A/c 1579. 06/03/2024. Ref 752547342459.,Education
