text,label
Your order #PQ5KAULWVN at Amazon is confirmed. We'll notify you when it ships.,Shopping
"Reminder: Your insurance premium payment of Rs.23,628 is due on 11-11-2025. A/c XX1617",Bills
"Your Myntra order of Rs.15,399 has been shipped. Track: IALPJA3W9Q",Shopping
Last chance! 30% cashback on Myntra with BHIM UPI. Offer ends 16-06-2024.,Promotion
"Withdrawal of Rs.1,156 at ATM HK1QDU on 26/03/2026 from A/c XX1881. Avl Bal Rs.60,724",Transaction
"Don't forget the college reunion on 18/03/2025 at 9:00, Priya.",Personal
437788 is your OTP for login to RBL Bank. Valid for 5 mins. Do not share with anyone.,OTP
315551 is the OTP to verify your mobile number for Uber account. Valid till 9 mins.,OTP
McDonald's: Your table for 2 at 06/03/2024 7:00 PM is confirmed.,Food
Last chance! 20% cashback on Zomato with GPay. Offer ends 31-08-2024.,Promotion
Use OTP 877046 to complete your KYC verification with Axis Bank. Valid for 10 mins. Never share this with anyone.,OTP
"Your BESCOM bill Rs.2,377 has been paid successfully on 06/01/2026. Ref YC2Y3VCQLX",Bills
Ajio: Order #BRLUYZK27E delivered successfully. Thank you for shopping with us!,Shopping
"077331 is your one-time password for card transaction of Rs.9,472 at Nykaa.",OTP
Use OTP 238543 to complete your KYC verification with Union Bank. Valid for 10 mins. Never share this with anyone.,OTP
193139 is the OTP to verify your mobile number for Swiggy account. Valid till 15 mins.,OTP
"Zepto: Your Rs.118 cashback is waiting. Use it before 03-05-2026, or it expires!",Promotion
"Rahul, running 28 mins late for the flight, sorry!",Personal
Miss you Pooja! Let's catch up at the restaurant this weekend.,Personal
"Happy Birthday Divya! Hope you have a wonderful day ahead, see you at the cafe near office",Personal
"Zomato: Your Rs.299 cashback is waiting. Use it before 08-10-2024, or it expires!",Promotion
Last chance! 30% cashback on BookMyShow with Paytm. Offer ends 10/05/2026.,Promotion
"UPI txn of Rs.8,452 to Manoj@okicici successful. Ref 9HLTH11BLF1X",Transaction
Sent Rs.526 From Axis Bank A/C XX7686 To Vistara On 10/07/2024 Ref 9T5ZTB19LHDM,Travel
"Manoj, running 30 mins late for the wedding, sorry!",Personal
752646 is your OTP for login to Kotak Bank. Valid for 5 mins. Do not share with anyone.,OTP
"Don't forget the college reunion on 22-09-2024 at 14:00, Arjun.",Personal
412901 is your OTP for login to Bank of Baroda. Valid for 10 mins. Do not share with anyone.,OTP
"Hey Rahul, are we still meeting at the airport at 4 am today? Let me know!",Personal
Ola: Your booking PNR H69BVC for 08-10-2024 is confirmed. Have a safe journey!,Travel
"UPI txn of Rs.8,317 to Manoj@ybl successful. Ref Y3C1HD9N1O5B",Transaction
Sent Rs.298 From HDFC Bank A/C XX4939 To IRCTC On 07-02-2024 Ref 1XJSZXGGKUDP,Travel
"Rs.47,287 debited from A/c XX3957 at Union Bank on 09/02/2024. Avl Bal: Rs.166,053. Ref No. MMWMD18HFY",Transaction
BMTC: Reminder - your trip to Manali is on 04-02-2026. Check-in opens soon.,Travel
"Withdrawal of Rs.12,943 at ATM 6ELCAN on 18/05/2025 from A/c XX5716. Avl Bal Rs.84,241",Transaction
"Arjun, running 14 mins late for the college reunion, sorry!",Personal
Last chance! 40% cashback on Myntra with PhonePe. Offer ends 11/11/2024.,Promotion
Swiggy: Flat 20% OFF on your next order! Use code SAVE23. Valid till 25-04-2024.,Promotion
Order #PARQJW72 from Starbucks delivered! Enjoy your meal. Rate your experience.,Food
Uber: Your driver Anjali is 3 mins away. OTP 3349,Travel
"Flipkart: Your Rs.494 cashback is waiting. Use it before 20/02/2024, or it expires!",Promotion
Your order #MAQEB8J5SA at BigBasket is confirmed. We'll notify you when it ships.,Shopping
"Don't forget the team meeting on 31-12-2024 at 12:00, Priya.",Personal
Sent Rs.761 From IndusInd Bank A/C XX9960 To IRCTC On 30-08-2025 Ref 8T3MJ5MHJC3S,Travel
"Flipkart: Your Rs.108 cashback is waiting. Use it before 15/05/2024, or it expires!",Promotion
"Payment of Rs.2,440 to Mahanagar Gas successful via Mobikwik. Ref 9TRJ7O6YU3.",Transaction
"Amazon: Refund of Rs.1,140 for order #KYCD9ZLBWW has been initiated.",Shopping
Order #BPQCUPY4 from Barbeque Nation delivered! Enjoy your meal. Rate your experience.,Food
Snapdeal: Order #LVO3GBBNW3 delivered successfully. Thank you for shopping with us!,Shopping
Your KFC order #4C40IRG2 is out for delivery. Track live status in the app.,Food
"Rs.30,346 debited from A/c XX4614 at Canara Bank on 13/10/2025. Avl Bal: Rs.33,677. Ref No. GM7Q6LFJ18",Transaction
Sent Rs.863 From IDFC First Bank A/C XX4067 To Goibibo On 15-09-2025 Ref 1REG247PYCQJ,Travel
"EMI of Rs.42,125 debited from ICICI Bank A/c XX9128 on 11/04/2025. Ref: B4GF16YE0A4. Bal: Rs.3,721",Transaction
222921 is your OTP for login to Federal Bank. Valid for 10 mins. Do not share with anyone.,OTP
"Your MTNL bill Rs.2,811 has been paid successfully on 08-10-2025. Ref QIXUCE5YCN",Bills
338649 is your OTP for login to IndusInd Bank. Valid for 5 mins. Do not share with anyone.,OTP
Swiggy: Flat 30% OFF on your next order! Use code SAVE51. Valid till 16-06-2025.,Promotion
Swiggy: Your order #363AFZPQ has been placed and will arrive in 32 mins!,Food
Order #2INM9PJ8 from McDonald's delivered! Enjoy your meal. Rate your experience.,Food
Order #BI0OII76 from Cafe Coffee Day delivered! Enjoy your meal. Rate your experience.,Food
Your Behrouz Biryani order #S1GQEDSW is out for delivery. Track live status in the app.,Food
"Don't forget the birthday party on 22-12-2025 at 17:00, Rohan.",Personal
Ola: Reminder - your trip to Goa is on 26-05-2024. Check-in opens soon.,Travel
Miss you Manoj! Let's catch up at the clinic this weekend.,Personal
"Zomato: Your Rs.149 cashback is waiting. Use it before 31/05/2025, or it expires!",Promotion
"Sneha is calling you regarding the wedding, call back soon.",Personal
"Withdrawal of Rs.18,800 at ATM 6849A7 on 19-12-2025 from A/c XX7923. Avl Bal Rs.22,449",Transaction
Last chance! 20% cashback on BookMyShow with BHIM UPI. Offer ends 07-09-2024.,Promotion
Your order #0LQAZ0UD8M at Ajio is confirmed. We'll notify you when it ships.,Shopping
Zepto: Flat 10% OFF on your next order! Use code SAVE84. Valid till 15/06/2026.,Promotion
Nykaa: Your order #BDXKJFPTTD is out for delivery today. Be available!,Shopping
"Croma: Refund of Rs.2,677 for order #5CLIV6TY6S has been initiated.",Shopping
"EMI of Rs.31,428 debited from HDFC Bank A/c XX1501 on 03/12/2025. Ref: K0TD0DOF83G. Bal: Rs.1,441",Transaction
Vistara: Reminder - your trip to Mumbai is on 17/12/2025. Check-in opens soon.,Travel
Behrouz Biryani: Your order #7NBV72IQ has been placed and will arrive in 19 mins!,Food
206881 is your OTP for login to ICICI Bank. Valid for 15 mins. Do not share with anyone.,OTP
RedBus: Your booking PNR PKXWWB for 05-06-2024 is confirmed. Have a safe journey!,Travel
Croma: Order #EPDJ7PGIO6 delivered successfully. Thank you for shopping with us!,Shopping
Your Dominos order #NM3GAJSK is out for delivery. Track live status in the app.,Food
"Hey Arjun, are we still meeting at the cafe near office at 9 pm today? Let me know!",Personal
815904 is your OTP for login to Bank of Baroda. Valid for 10 mins. Do not share with anyone.,OTP
Your Behrouz Biryani order #0K4TB8JR is out for delivery. Track live status in the app.,Food
Can you pick up groceries on your way back from the restaurant?,Personal
Your bus ticket booked via Goibibo. Booking ID UHQGGDC4. Departure: 23/04/2024,Travel
"Rs.16,809 debited from A/c XX4546 at IndusInd Bank on 24/02/2025. Avl Bal: Rs.241,576. Ref No. 3MXZJFY4W8",Transaction
Barbeque Nation: Your table for 6 at 11-01-2024 7:00 PM is confirmed.,Food
Myntra: Your order #LRP7BS5I02 is out for delivery today. Be available!,Shopping
"Your Dominos order of Rs.1,180 has been confirmed. ETA 45 mins.",Food
"516692 is your one-time password for card transaction of Rs.14,602 at Nykaa.",OTP
Use OTP 117325 to complete your KYC verification with Yes Bank. Valid for 10 mins. Never share this with anyone.,OTP
400394 is your OTP for login to Union Bank. Valid for 15 mins. Do not share with anyone.,OTP
"Don't forget the yoga class on 09-06-2026 at 16:00, Manoj.",Personal
Sent Rs.531 From PNB A/C XX4807 To Yatra On 21/09/2025 Ref 02TMVN1TMZLJ,Travel
Last chance! 30% cashback on Paytm with Mobikwik. Offer ends 03/03/2026.,Promotion
"Uber: Your Rs.374 cashback is waiting. Use it before 17/06/2025, or it expires!",Promotion
Cred: Flat 30% OFF on your next order! Use code SAVE69. Valid till 30-07-2025.,Promotion
"Anjali, running 21 mins late for the doctor appointment, sorry!",Personal
Order #TH5YQ6HC from Cafe Coffee Day delivered! Enjoy your meal. Rate your experience.,Food
Your Behrouz Biryani order of Rs.877 has been confirmed. ETA 41 mins.,Food
Swiggy: Your table for 3 at 22-03-2024 9:00 PM is confirmed.,Food
"BWSSB: Your bill of Rs.3,441 for A/c XX3333 is generated. Due date 01/02/2026. Pay now to avoid late fee.",Bills
"Rs.17,959 debited from A/c XX6062 at RBL Bank on 13-12-2024. Avl Bal: Rs.48,054. Ref No. 5UOFWB0HPM",Transaction
Can we reschedule the college reunion to 18-02-2025? Something came up.,Personal
386335 is the OTP to verify your mobile number for Uber account. Valid till 8 mins.,OTP
Payment of Rs.245 to ACT Fibernet successful via BHIM UPI. Ref HEL706HOQQ.,Transaction
"Congrats on the wedding, Divya! So happy for you.",Personal
"Hey Neha, are we still meeting at the cafe near office at 7 pm today? Let me know!",Personal
Sent Rs.722 From Federal Bank A/C XX2059 To MakeMyTrip On 11/07/2025 Ref VH6RAK9AYED3,Travel
"Pooja: Reminder, your sister called, please call back when free.",Personal
McDonald's: Your order #VZICHO8H has been placed and will arrive in 25 mins!,Food
Order #V5KSDHJO from Barbeque Nation delivered! Enjoy your meal. Rate your experience.,Food
Your flight ticket booked via MakeMyTrip. Booking ID F1ZV84VA. Departure: 17-03-2026,Travel
"Your Lenskart order of Rs.2,069 has been shipped. Track: UFJJ6M7717",Shopping
"Nykaa: Your Rs.224 cashback is waiting. Use it before 20-01-2026, or it expires!",Promotion
"Your OTP for transaction of Rs.6,599 is 738831. Valid for 10 min. Do not share this OTP.",OTP
"Zomato: Your Rs.384 cashback is waiting. Use it before 31/10/2025, or it expires!",Promotion
"EMI of Rs.26,942 debited from SBI A/c XX9227 on 13/04/2026. Ref: 10Z87WG8V96. Bal: Rs.198,133",Transaction
"Overdue Notice: Rs.4,186 pending on your electricity A/c XX4719. Pay by 29/07/2025 to avoid disconnection.",Bills
"Payment of Rs.12,369 to Mahanagar Gas successful via PhonePe. Ref F9899FFZAD.",Transaction
RedBus: Your booking PNR 576O06 for 15-04-2024 is confirmed. Have a safe journey!,Travel
852058 is your OTP for login to Yes Bank. Valid for 10 mins. Do not share with anyone.,OTP
Last chance! 20% cashback on BookMyShow with PhonePe. Offer ends 06/11/2025.,Promotion
Sent Rs.95 From Karnataka Bank A/C XX6880 To RedBus On 21/05/2024 Ref 7CV3TWUPECJR,Travel
Myntra: Your order #VQ2HGDXY6W is out for delivery today. Be available!,Shopping
Last chance! 30% cashback on Myntra with Mobikwik. Offer ends 26/06/2025.,Promotion
Last chance! 40% cashback on Uber with Mobikwik. Offer ends 03-08-2025.,Promotion
"Neha: Reminder, dad called, please call back when free.",Personal
300603 is your OTP for login to Yes Bank. Valid for 15 mins. Do not share with anyone.,OTP
Can we reschedule the team meeting to 01/07/2025? Something came up.,Personal
Your flight ticket booked via Vistara. Booking ID 9Q4H3B4W. Departure: 11/03/2026,Travel
"Your monthly electricity charge Rs6,167 is due. Consumer A/c: XX6446. Due: 12-07-2024. -Airtel",Bills
"Karan, running 22 mins late for the doctor appointment, sorry!",Personal
"Your monthly water charge Rs10,516 is due. Consumer A/c: XX3322. Due: 19-06-2024. -Vodafone Idea",Bills
Last chance! 40% cashback on Swiggy with BHIM UPI. Offer ends 05-06-2024.,Promotion
Ajio: Flat 20% OFF on your next order! Use code SAVE92. Valid till 16/04/2026.,Promotion
"Suresh, running 25 mins late for the flight, sorry!",Personal
"Your Tata Power bill Rs.1,613 has been paid successfully on 27-05-2024. Ref 68FQO0MPQ9",Bills
886880 is the OTP to verify your mobile number for Uber account. Valid till 6 mins.,OTP
"Your Nykaa order of Rs.10,545 has been shipped. Track: M9H30RF5YT",Shopping
IRCTC: Reminder - your trip to Chennai is on 07/02/2025. Check-in opens soon.,Travel
Last chance! 20% cashback on Amazon with GPay. Offer ends 28-09-2025.,Promotion
"583208 is your one-time password for card transaction of Rs.26,923 at Meesho.",OTP
Vistara: Your booking PNR ZAA5B3 for 08-04-2024 is confirmed. Have a safe journey!,Travel
"Withdrawal of Rs.1,538 at ATM DNTCAG on 26/05/2025 from A/c XX6427. Avl Bal Rs.148,835",Transaction
"Adani Electricity: Your bill of Rs.8,579 for A/c XX7095 is generated. Due date 14/12/2025. Pay now to avoid late fee.",Bills
Your KFC order of Rs.848 has been confirmed. ETA 25 mins.,Food
"Your monthly water charge Rs13,729 is due. Consumer A/c: XX2761. Due: 05/01/2024. -Jio",Bills
"Don't forget the yoga class on 13-12-2025 at 9:00, Rahul.",Personal
Your flight ticket booked via Uber. Booking ID X3HC22S8. Departure: 23-12-2024,Travel
Sent Rs.241 From HDFC Bank A/C XX5149 To BMTC On 16-02-2026 Ref D046CCD4P8F1,Travel
Your Zomato order #YBQMBH0X is out for delivery. Track live status in the app.,Food
Your bus ticket booked via RedBus. Booking ID 1HFVVMXT. Departure: 11-05-2026,Travel
"Zepto: Your Rs.279 cashback is waiting. Use it before 18/02/2024, or it expires!",Promotion
"Hey Rohan, are we still meeting at the cafe near office at 8 pm today? Let me know!",Personal
Can we reschedule the doctor appointment to 21-08-2024? Something came up.,Personal
"UPI txn of Rs.1,498 to Suresh@okicici successful. Ref RNGCT2XFDZOE",Transaction
"Your Snapdeal order of Rs.11,664 has been shipped. Track: G5M280A5BQ",Shopping
Reliance Digital: Your order #WVU550KUFD is out for delivery today. Be available!,Shopping
"Sent Rs.1,045 From Union Bank A/C XX2951 To Swiggy On 05-04-2025 Ref NQBU4KZREZRD",Transaction
Order #VSFJSHI8 from Starbucks delivered! Enjoy your meal. Rate your experience.,Food
Lenskart: Order #URHXH17OO9 delivered successfully. Thank you for shopping with us!,Shopping
"Your BigBasket order of Rs.1,840 has been shipped. Track: KBSENVK26M",Shopping
"Vodafone Idea: Your bill of Rs.9,782 for A/c XX2839 is generated. Due date 02/01/2026. Pay now to avoid late fee.",Bills
Your Cafe Coffee Day order #J2X0GD2R is out for delivery. Track live status in the app.,Food
Order #V03RK3MZ from Dominos delivered! Enjoy your meal. Rate your experience.,Food
"Withdrawal of Rs.19,213 at ATM XMCL1Y on 16/05/2024 from A/c XX1019. Avl Bal Rs.217,845",Transaction
Sent Rs.117 From HDFC Bank A/C XX9984 To RedBus On 17/05/2025 Ref PXOPE0XIMMKM,Travel
"Rs.13,745 debited from A/c XX4841 at IndusInd Bank on 23/06/2024. Avl Bal: Rs.146,826. Ref No. PD57FQTKPC",Transaction
Ajio: Your order #4WZ1EPJX5M is out for delivery today. Be available!,Shopping
"Payment of Rs.5,046 to BigBasket successful via GPay. Ref 772A8709NW.",Transaction
"Don't forget the yoga class on 31-07-2025 at 9:00, Vikram.",Personal
"Reminder: Your postpaid payment of Rs.11,641 is due on 26/01/2024. A/c XX5349",Bills
"Sent Rs.1,402 From Kotak Bank A/C XX7524 To MakeMyTrip On 23/09/2024 Ref RO2SR2RRY5LE",Travel
Uber: Your driver Suresh is 10 mins away. OTP 4328,Travel
"Withdrawal of Rs.3,458 at ATM WSQT26 on 05/04/2025 from A/c XX4084. Avl Bal Rs.84,786",Transaction
"Reminder: Your DTH payment of Rs.3,808 is due on 13-09-2024. A/c XX3508",Bills
Cafe Coffee Day: Your table for 4 at 05/01/2024 6:00 PM is confirmed.,Food
Behrouz Biryani: Your order #JHJZQ9W2 has been placed and will arrive in 22 mins!,Food
Ajio: Flat 30% OFF on your next order! Use code SAVE59. Valid till 27-10-2024.,Promotion
IndiGo: Reminder - your trip to Bangalore is on 27/10/2024. Check-in opens soon.,Travel
"Reminder: Your postpaid payment of Rs.23,294 is due on 19/05/2024. A/c XX5648",Bills
"Overdue Notice: Rs.4,352 pending on your gas A/c XX3210. Pay by 09/03/2026 to avoid disconnection.",Bills
043593 is your OTP for login to Karnataka Bank. Valid for 15 mins. Do not share with anyone.,OTP
Last chance! 20% cashback on Paytm with Paytm. Offer ends 23-03-2025.,Promotion
Myntra: Your order #ONS6LNGVKZ is out for delivery today. Be available!,Shopping
Your flight ticket booked via Yatra. Booking ID 2I2BEAYB. Departure: 05-03-2025,Travel
Swiggy: Flat 40% OFF on your next order! Use code SAVE31. Valid till 20/05/2026.,Promotion
"UPI txn of Rs.5,926 to Amit@paytm successful. Ref QIO1MGN8NL4J",Transaction
"Your OTP for transaction of Rs.22,435 is 030691. Valid for 10 min. Do not share this OTP.",OTP
Dominos: Your order #4XUTZ7JC has been placed and will arrive in 29 mins!,Food
Your Jio bill Rs.568 has been paid successfully on 29/06/2025. Ref SDIFUH82QC,Bills
"Kavya is calling you regarding the college reunion, call back soon.",Personal
"Withdrawal of Rs.14,984 at ATM OLKFU3 on 17-06-2024 from A/c XX5858. Avl Bal Rs.90,801",Transaction
Your order #DDBWQ5KEOC at Myntra is confirmed. We'll notify you when it ships.,Shopping
"Your KFC order of Rs.1,138 has been confirmed. ETA 48 mins.",Food
Behrouz Biryani: Your table for 2 at 24/04/2025 8:00 PM is confirmed.,Food
"Hey Amit, are we still meeting at the mall at 9 pm today? Let me know!",Personal
Uber: Your driver Amit is 3 mins away. OTP 6103,Travel
Flipkart: Flat 40% OFF on your next order! Use code SAVE75. Valid till 02/10/2025.,Promotion
"Rs.8,736 credited to your A/c XX5603 on 08/10/2024 by HDFC Bank. Avl Bal: Rs.194,861",Transaction
"Payment of Rs.14,497 to Myntra successful via BHIM UPI. Ref WKHRZFDYXS.",Transaction
Uber: Your driver Suresh is 4 mins away. OTP 6364,Travel
"Congrats on the exam, Rohan! So happy for you.",Personal
"Your Nykaa order of Rs.13,172 has been shipped. Track: 7N46YWP2A6",Shopping
Payment of Rs.56 to Reliance Digital successful via GPay. Ref 82J3TPS82X.,Transaction
969522 is your OTP for login to Kotak Bank. Valid for 10 mins. Do not share with anyone.,OTP
"Overdue Notice: Rs.2,079 pending on your electricity A/c XX6667. Pay by 05/01/2026 to avoid disconnection.",Bills
Behrouz Biryani: Your table for 5 at 03/01/2025 9:00 PM is confirmed.,Food
"Your ACT Fibernet bill Rs.4,215 has been paid successfully on 18/07/2025. Ref H73R21L794",Bills
"Congrats on the yoga class, Kavya! So happy for you.",Personal
"Hey Pooja, are we still meeting at your place at 8 am today? Let me know!",Personal
807132 is the OTP to verify your mobile number for Ola account. Valid till 9 mins.,OTP
"Reminder: Your insurance premium payment of Rs.13,593 is due on 22/03/2025. A/c XX3156",Bills
"Your OTP for transaction of Rs.5,794 is 779232. Valid for 5 min. Do not share this OTP.",OTP
"Your Snapdeal order of Rs.2,936 has been shipped. Track: 45O9LNQ1X4",Shopping
Your KFC order of Rs.744 has been confirmed. ETA 42 mins.,Food
"Your Ajio order of Rs.19,466 has been shipped. Track: DY0IQ7HCBA",Shopping
"Neha is calling you regarding the interview, call back soon.",Personal
"Hey Neha, are we still meeting at the gym at 6 pm today? Let me know!",Personal
"Your monthly electricity charge Rs13,007 is due. Consumer A/c: XX4125. Due: 20/04/2025. -BWSSB",Bills
Reliance Digital: Your order #O9V5A9KKKK is out for delivery today. Be available!,Shopping
Uber: Your driver Arjun is 10 mins away. OTP 3725,Travel
Faasos: Your table for 4 at 25-05-2025 6:00 PM is confirmed.,Food
"384403 is your one-time password for card transaction of Rs.55,803 at Snapdeal.",OTP
269042 is your OTP for login to HDFC Bank. Valid for 10 mins. Do not share with anyone.,OTP
"BookMyShow: Your Rs.486 cashback is waiting. Use it before 11-02-2026, or it expires!",Promotion
"Your ACT Fibernet bill Rs.1,220 has been paid successfully on 24/08/2025. Ref UGDAYGRU24",Bills
"Jio: Your bill of Rs.4,978 for A/c XX1283 is generated. Due date 16/02/2024. Pay now to avoid late fee.",Bills
"Your Jio bill Rs.3,167 has been paid successfully on 24-04-2024. Ref PZ5JVVS92R",Bills
"Your monthly gas charge Rs2,937 is due. Consumer A/c: XX6434. Due: 31/03/2025. -MTNL",Bills
"Rs.17,739 credited to your A/c XX7985 on 16-02-2025 by RBL Bank. Avl Bal: Rs.170,979",Transaction
"Zomato: Your Rs.488 cashback is waiting. Use it before 12-01-2025, or it expires!",Promotion
Croma: Order #M7TDVBP5F2 delivered successfully. Thank you for shopping with us!,Shopping
"Overdue Notice: Rs.5,069 pending on your gas A/c XX8305. Pay by 05-03-2025 to avoid disconnection.",Bills
Your order #RG28IPZPBK at Nykaa is confirmed. We'll notify you when it ships.,Shopping
Order #AIDBSLD3 from KFC delivered! Enjoy your meal. Rate your experience.,Food
"Reminder: Your insurance premium payment of Rs.9,326 is due on 13-09-2024. A/c XX4868",Bills
Order #9HWFOB1P from Starbucks delivered! Enjoy your meal. Rate your experience.,Food
Reliance Digital: Order #CB14YE4P0Y delivered successfully. Thank you for shopping with us!,Shopping
258010 is your OTP for login to Karnataka Bank. Valid for 15 mins. Do not share with anyone.,OTP
"Sent Rs.1,207 From SBI A/C XX8883 To BMTC On 08/10/2025 Ref OWFFBJDSCP9V",Travel
Your train ticket booked via RedBus. Booking ID H5K3YCN3. Departure: 30-04-2026,Travel
Last chance! 30% cashback on BookMyShow with Paytm. Offer ends 23-06-2024.,Promotion
Use OTP 418509 to complete your KYC verification with Karnataka Bank. Valid for 10 mins. Never share this with anyone.,OTP
IRCTC: Reminder - your trip to Mumbai is on 04-12-2024. Check-in opens soon.,Travel
"EMI of Rs.1,871 debited from Axis Bank A/c XX1347 on 23/09/2025. Ref: EIPICERHNXI. Bal: Rs.190,635",Transaction
"Paytm: Your Rs.103 cashback is waiting. Use it before 29/04/2024, or it expires!",Promotion
Zomato: Your order #R2R6Y78P has been placed and will arrive in 22 mins!,Food
"Overdue Notice: Rs.10,636 pending on your water A/c XX2232. Pay by 03-09-2025 to avoid disconnection.",Bills
"Hey Sneha, are we still meeting at the park at 3 am today? Let me know!",Personal
"Your McDonald's order of Rs.1,478 has been confirmed. ETA 20 mins.",Food
"Airtel: Your bill of Rs.2,011 for A/c XX7934 is generated. Due date 19-12-2025. Pay now to avoid late fee.",Bills
"UPI txn of Rs.6,289 to Arjun@oksbi successful. Ref HRNMI8MAUHUH",Transaction
Can we reschedule the wedding to 15-03-2026? Something came up.,Personal
423241 is your OTP for login to Union Bank. Valid for 15 mins. Do not share with anyone.,OTP
"Reminder: Your credit card payment of Rs.1,839 is due on 09-01-2026. A/c XX3458",Bills
Your order #ZLVBGMBJZ8 at Flipkart is confirmed. We'll notify you when it ships.,Shopping
Flipkart: Order #ND4G1HY9I3 delivered successfully. Thank you for shopping with us!,Shopping
"Rs.34,915 debited from A/c XX5409 at Union Bank on 19-04-2025. Avl Bal: Rs.216,174. Ref No. AQK711UZQ6",Transaction
Ola: Your driver Neha is 3 mins away. OTP 8910,Travel
"Sent Rs.1,551 From Canara Bank A/C XX4016 To RedBus On 01-11-2025 Ref 4S86CM2RNH8N",Travel
"BWSSB: Your bill of Rs.2,240 for A/c XX5885 is generated. Due date 14/07/2025. Pay now to avoid late fee.",Bills
Order #BRP891DD from Cafe Coffee Day delivered! Enjoy your meal. Rate your experience.,Food
Myntra: Order #90T1II52AS delivered successfully. Thank you for shopping with us!,Shopping
Your KFC order #D6BOF4KA is out for delivery. Track live status in the app.,Food
Flipkart: Your order #WGISWQKKIL is out for delivery today. Be available!,Shopping
"Rs.41,548 credited to your A/c XX7998 on 18/06/2024 by IndusInd Bank. Avl Bal: Rs.48,829",Transaction
"Withdrawal of Rs.5,737 at ATM RXMD8Z on 14-09-2025 from A/c XX4852. Avl Bal Rs.136,490",Transaction
"Snapdeal: Refund of Rs.3,797 for order #PODGFBN64H has been initiated.",Shopping
Amazon: Your order #6T6Q0ER6P9 is out for delivery today. Be available!,Shopping
"Sent Rs.14,079 From Bank of Baroda A/C XX4457 To Cafe Coffee Day On 23-10-2025 Ref KFA2M7K4986K",Transaction
771247 is the OTP to verify your mobile number for Zomato account. Valid till 9 mins.,OTP
Order #GII1DKWB from Zomato delivered! Enjoy your meal. Rate your experience.,Food
"Your monthly water charge Rs9,650 is due. Consumer A/c: XX8602. Due: 21-12-2024. -Mahanagar Gas",Bills
"UPI txn of Rs.7,831 to Amit@okhdfcbank successful. Ref BTWTW4IXFJJR",Transaction
"Your Airtel bill Rs.6,139 has been paid successfully on 20-01-2024. Ref NCL27EJGM6",Bills
"Rs.39,338 credited to your A/c XX7329 on 30/03/2024 by Union Bank. Avl Bal: Rs.228,588",Transaction
"Your OTP for transaction of Rs.18,451 is 922612. Valid for 10 min. Do not share this OTP.",OTP
"Rs.20,175 credited to your A/c XX5335 on 29-08-2025 by SBI. Avl Bal: Rs.227,138",Transaction
Snapdeal: Your order #CKTQJJ9V17 is out for delivery today. Be available!,Shopping
Your KFC order #RU88NMYI is out for delivery. Track live status in the app.,Food
Your Starbucks order of Rs.418 has been confirmed. ETA 47 mins.,Food
Nykaa: Flat 50% OFF on your next order! Use code SAVE12. Valid till 26/04/2025.,Promotion
"Withdrawal of Rs.1,987 at ATM LVCRFM on 29-10-2024 from A/c XX6454. Avl Bal Rs.132,495",Transaction
"Congrats on the yoga class, Manoj! So happy for you.",Personal
"Mahanagar Gas: Your bill of Rs.6,129 for A/c XX9385 is generated. Due date 05/02/2025. Pay now to avoid late fee.",Bills
Vistara: Reminder - your trip to Goa is on 06-11-2024. Check-in opens soon.,Travel
Can we reschedule the college reunion to 20-02-2026? Something came up.,Personal
"Your monthly water charge Rs5,269 is due. Consumer A/c: XX5038. Due: 22/03/2024. -Adani Electricity",Bills
Your McDonald's order of Rs.640 has been confirmed. ETA 46 mins.,Food
Your Zomato order of Rs.273 has been confirmed. ETA 45 mins.,Food
Faasos: Your order #ON4OK8SM has been placed and will arrive in 38 mins!,Food
"685866 is your one-time password for card transaction of Rs.7,131 at Meesho.",OTP
Swiggy: Flat 30% OFF on your next order! Use code SAVE73. Valid till 12/05/2024.,Promotion
"895201 is your one-time password for card transaction of Rs.29,404 at Snapdeal.",OTP
Meesho: Order #EMH7X364C8 delivered successfully. Thank you for shopping with us!,Shopping
"Don't forget the college reunion on 25-09-2025 at 17:00, Sneha.",Personal
BMTC: Reminder - your trip to Delhi is on 22-02-2025. Check-in opens soon.,Travel
"Amazon: Refund of Rs.13,570 for order #NC1NJCNREK has been initiated.",Shopping
"Priya, running 5 mins late for the exam, sorry!",Personal
Can we reschedule the doctor appointment to 17/12/2024? Something came up.,Personal
"Your monthly water charge Rs12,014 is due. Consumer A/c: XX6511. Due: 07/01/2026. -Airtel",Bills
"Your OTP for transaction of Rs.39,325 is 420683. Valid for 5 min. Do not share this OTP.",OTP
"Your monthly electricity charge Rs10,552 is due. Consumer A/c: XX3890. Due: 23-12-2025. -Tata Power",Bills
Yatra: Your booking PNR TZT1YJ for 16/02/2025 is confirmed. Have a safe journey!,Travel
"Swiggy: Your Rs.106 cashback is waiting. Use it before 17-10-2025, or it expires!",Promotion
185042 is your OTP for login to Bank of Baroda. Valid for 10 mins. Do not share with anyone.,OTP
Uber: Your driver Rohan is 9 mins away. OTP 1109,Travel
"Don't forget the college reunion on 13-06-2025 at 13:00, Rohan.",Personal
"UPI txn of Rs.5,426 to Sneha@okhdfcbank successful. Ref 5UM4YRV8VOYG",Transaction
Your order #P6USZ8X3GZ at Flipkart is confirmed. We'll notify you when it ships.,Shopping
"Your OTP for transaction of Rs.48,227 is 745230. Valid for 10 min. Do not share this OTP.",OTP
